,index,time,value,value_list,status,rep,protocol,number,decimal
179,347,1705344797109393600,send_rep_4_p_2_s_111,"['send', 'rep', '4', 'p', '2', 's', '111']",send,4,2,111,
180,348,1705344797151437000,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,4,2,111,7
181,349,1705344797682456100,send_rep_4_p_3_s_00100101100010010110,"['send', 'rep', '4', 'p', '3', 's', '00100101100010010110']",send,4,3,00100101100010010110,
182,350,1705344797769540300,rec_dec_153750_bin_00100101100010010110_p_3,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '3']",rec,4,3,00100101100010010110,153750
183,351,1705344798358772900,send_rep_4_p_3_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '3', 's', '01000001011001000110000101101101']",send,4,3,01000001011001000110000101101101,
184,352,1705344798486875900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_3,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '3']",rec,4,3,01000001011001000110000101101101,1097097581
185,353,1705344799066830100,send_rep_4_p_3_s_100,"['send', 'rep', '4', 'p', '3', 's', '100']",send,4,3,100,
186,354,1705344799113623500,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,4,3,100,4
187,355,1705344799623371800,send_rep_4_p_3_s_111,"['send', 'rep', '4', 'p', '3', 's', '111']",send,4,3,111,
188,356,1705344799669958700,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,4,3,111,7
189,357,1705344800201258700,send_rep_4_p_4_s_00100101100010010110,"['send', 'rep', '4', 'p', '4', 's', '00100101100010010110']",send,4,4,00100101100010010110,
190,358,1705344800848526700,send_rep_4_p_4_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '4', 's', '01000001011001000110000101101101']",send,4,4,01000001011001000110000101101101,
191,359,1705344801528408900,send_rep_4_p_4_s_100,"['send', 'rep', '4', 'p', '4', 's', '100']",send,4,4,100,
192,360,1705344802060405900,send_rep_4_p_4_s_111,"['send', 'rep', '4', 'p', '4', 's', '111']",send,4,4,111,
193,361,1705344802605522600,send_rep_4_p_5_s_00100101100010010110,"['send', 'rep', '4', 'p', '5', 's', '00100101100010010110']",send,4,5,00100101100010010110,
194,362,1705344802697533700,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,4,5,00100101100010010110,153750
195,363,1705344803282275400,send_rep_4_p_5_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '5', 's', '01000001011001000110000101101101']",send,4,5,01000001011001000110000101101101,
196,364,1705344803414284000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,4,5,01000001011001000110000101101101,1097097581
197,365,1705344803990029200,send_rep_4_p_5_s_100,"['send', 'rep', '4', 'p', '5', 's', '100']",send,4,5,100,
198,366,1705344804036214100,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,4,2,100,4
199,367,1705344804551143600,send_rep_4_p_5_s_111,"['send', 'rep', '4', 'p', '5', 's', '111']",send,4,5,111,
200,368,1705344804581920200,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,4,2,111,7
201,369,1705344805124859800,send_rep_4_p_6_s_00100101100010010110,"['send', 'rep', '4', 'p', '6', 's', '00100101100010010110']",send,4,6,00100101100010010110,
202,370,1705344805208177400,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,4,6,00100101100010010110,153750
203,371,1705344805286481300,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,4,6,00100101100010010110,153750
204,372,1705344805793202300,send_rep_4_p_6_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '6', 's', '01000001011001000110000101101101']",send,4,6,01000001011001000110000101101101,
205,373,1705344805916990400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,4,6,01000001011001000110000101101101,1097097581
206,374,1705344806023848300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,4,6,01000001011001000110000101101101,1097097581
207,375,1705344806484977200,send_rep_4_p_6_s_100,"['send', 'rep', '4', 'p', '6', 's', '100']",send,4,6,100,
208,376,1705344807046152400,send_rep_4_p_6_s_111,"['send', 'rep', '4', 'p', '6', 's', '111']",send,4,6,111,
209,377,1705344807623570500,send_rep_4_p_7_s_00100101100010010110,"['send', 'rep', '4', 'p', '7', 's', '00100101100010010110']",send,4,7,00100101100010010110,
210,378,1705344807695535400,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,4,1,00100101100010010110,153750
211,379,1705344808262415400,send_rep_4_p_7_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '7', 's', '01000001011001000110000101101101']",send,4,7,01000001011001000110000101101101,
212,380,1705344808362698300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,4,7,01000001011001000110000101101101,1097097581
213,381,1705344808910013600,send_rep_4_p_7_s_100,"['send', 'rep', '4', 'p', '7', 's', '100']",send,4,7,100,
214,382,1705344809462845900,send_rep_4_p_7_s_111,"['send', 'rep', '4', 'p', '7', 's', '111']",send,4,7,111,
215,383,1705344810032646200,send_rep_4_p_8_s_00100101100010010110,"['send', 'rep', '4', 'p', '8', 's', '00100101100010010110']",send,4,8,00100101100010010110,
216,384,1705344810933676500,send_rep_4_p_8_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '8', 's', '01000001011001000110000101101101']",send,4,8,01000001011001000110000101101101,
217,385,1705344811998700000,send_rep_4_p_8_s_100,"['send', 'rep', '4', 'p', '8', 's', '100']",send,4,8,100,
218,386,1705344812591551600,send_rep_4_p_8_s_111,"['send', 'rep', '4', 'p', '8', 's', '111']",send,4,8,111,
219,387,1705344813198703900,send_rep_4_p_9_s_00100101100010010110,"['send', 'rep', '4', 'p', '9', 's', '00100101100010010110']",send,4,9,00100101100010010110,
220,388,1705344814099452300,send_rep_4_p_9_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '9', 's', '01000001011001000110000101101101']",send,4,9,01000001011001000110000101101101,
221,389,1705344815168641900,send_rep_4_p_9_s_100,"['send', 'rep', '4', 'p', '9', 's', '100']",send,4,9,100,
222,390,1705344815767102000,send_rep_4_p_9_s_111,"['send', 'rep', '4', 'p', '9', 's', '111']",send,4,9,111,
223,391,1705344816377062900,send_rep_4_p_10_s_00100101100010010110,"['send', 'rep', '4', 'p', '10', 's', '00100101100010010110']",send,4,10,00100101100010010110,
224,392,1705344816457360200,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,4,10,00100101100010010110,153750
225,393,1705344816530997900,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,4,10,00100101100010010110,153750
226,394,1705344817036504900,send_rep_4_p_10_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '10', 's', '01000001011001000110000101101101']",send,4,10,01000001011001000110000101101101,
227,395,1705344817156985700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,4,10,01000001011001000110000101101101,1097097581
228,396,1705344817268613700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,4,10,01000001011001000110000101101101,1097097581
229,397,1705344817724901000,send_rep_4_p_10_s_100,"['send', 'rep', '4', 'p', '10', 's', '100']",send,4,10,100,
230,398,1705344818273501300,send_rep_4_p_10_s_111,"['send', 'rep', '4', 'p', '10', 's', '111']",send,4,10,111,
231,399,1705344818308816400,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,4,10,111,7
232,400,1705344818835311100,send_rep_4_p_11_s_00100101100010010110,"['send', 'rep', '4', 'p', '11', 's', '00100101100010010110']",send,4,11,00100101100010010110,
233,401,1705344818898257600,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
234,402,1705344818952371000,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
235,403,1705344819456831500,send_rep_4_p_11_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '11', 's', '01000001011001000110000101101101']",send,4,11,01000001011001000110000101101101,
236,404,1705344819541853700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
237,405,1705344819616036100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
238,406,1705344820075389300,send_rep_4_p_11_s_100,"['send', 'rep', '4', 'p', '11', 's', '100']",send,4,11,100,
239,407,1705344820625187100,send_rep_4_p_11_s_111,"['send', 'rep', '4', 'p', '11', 's', '111']",send,4,11,111,
240,408,1705344821194654100,send_rep_4_p_12_s_00100101100010010110,"['send', 'rep', '4', 'p', '12', 's', '00100101100010010110']",send,4,12,00100101100010010110,
241,409,1705344821266179100,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
242,410,1705344821327994700,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
243,411,1705344821833804100,send_rep_4_p_12_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '12', 's', '01000001011001000110000101101101']",send,4,12,01000001011001000110000101101101,
244,412,1705344821933967400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
245,413,1705344822020335100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
246,414,1705344822480270000,send_rep_4_p_12_s_100,"['send', 'rep', '4', 'p', '12', 's', '100']",send,4,12,100,
247,415,1705344823037410900,send_rep_4_p_12_s_111,"['send', 'rep', '4', 'p', '12', 's', '111']",send,4,12,111,
248,472,1705344854180025100,send_rep_5_p_1_s_00100101100010010110,"['send', 'rep', '5', 'p', '1', 's', '00100101100010010110']",send,5,1,00100101100010010110,
249,473,1705344854267166300,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,5,1,00100101100010010110,153750
250,474,1705344854349070500,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,5,1,00100101100010010110,153750
251,475,1705344854893707600,send_rep_5_p_1_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '1', 's', '01000001011001000110000101101101']",send,5,1,01000001011001000110000101101101,
252,476,1705344855020618400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,5,1,01000001011001000110000101101101,1097097581
253,477,1705344855135782200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,5,1,01000001011001000110000101101101,1097097581
254,478,1705344855651416900,send_rep_5_p_1_s_100,"['send', 'rep', '5', 'p', '1', 's', '100']",send,5,1,100,
255,479,1705344855696655900,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,5,1,100,4
256,480,1705344856227955600,send_rep_5_p_1_s_111,"['send', 'rep', '5', 'p', '1', 's', '111']",send,5,1,111,
257,481,1705344856261012400,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
258,482,1705344856290574800,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
259,483,1705344856822574600,send_rep_5_p_2_s_00100101100010010110,"['send', 'rep', '5', 'p', '2', 's', '00100101100010010110']",send,5,2,00100101100010010110,
260,484,1705344856925297500,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,5,2,00100101100010010110,153750
261,485,1705344857019538900,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,5,2,00100101100010010110,153750
262,486,1705344857572810200,send_rep_5_p_2_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '2', 's', '01000001011001000110000101101101']",send,5,2,01000001011001000110000101101101,
263,487,1705344857724107100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,5,2,01000001011001000110000101101101,1097097581
264,488,1705344857867023600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,5,2,01000001011001000110000101101101,1097097581
265,489,1705344858395649600,send_rep_5_p_2_s_100,"['send', 'rep', '5', 'p', '2', 's', '100']",send,5,2,100,
266,490,1705344858437256300,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,5,2,100,4
267,491,1705344858960685100,send_rep_5_p_2_s_111,"['send', 'rep', '5', 'p', '2', 's', '111']",send,5,2,111,
268,492,1705344858990086500,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,5,2,111,7
269,493,1705344859014748200,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,5,2,111,7
270,494,1705344859546074200,send_rep_5_p_3_s_00100101100010010110,"['send', 'rep', '5', 'p', '3', 's', '00100101100010010110']",send,5,3,00100101100010010110,
271,495,1705344859632787000,rec_dec_153750_bin_00100101100010010110_p_3,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '3']",rec,5,3,00100101100010010110,153750
272,496,1705344859715743400,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
273,497,1705344860263611800,send_rep_5_p_3_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '3', 's', '01000001011001000110000101101101']",send,5,3,01000001011001000110000101101101,
274,498,1705344860394921400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_3,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '3']",rec,5,3,01000001011001000110000101101101,1097097581
275,499,1705344860510211400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
276,500,1705344861029539100,send_rep_5_p_3_s_100,"['send', 'rep', '5', 'p', '3', 's', '100']",send,5,3,100,
277,501,1705344861063125800,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,5,3,100,4
278,502,1705344861091722500,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,5,3,100,4
279,503,1705344861602313500,send_rep_5_p_3_s_111,"['send', 'rep', '5', 'p', '3', 's', '111']",send,5,3,111,
280,504,1705344861664640300,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,5,3,111,7
281,505,1705344862196810600,send_rep_5_p_4_s_00100101100010010110,"['send', 'rep', '5', 'p', '4', 's', '00100101100010010110']",send,5,4,00100101100010010110,
282,506,1705344862876595500,send_rep_5_p_4_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '4', 's', '01000001011001000110000101101101']",send,5,4,01000001011001000110000101101101,
283,507,1705344863609238900,send_rep_5_p_4_s_100,"['send', 'rep', '5', 'p', '4', 's', '100']",send,5,4,100,
284,508,1705344864146049200,send_rep_5_p_4_s_111,"['send', 'rep', '5', 'p', '4', 's', '111']",send,5,4,111,
285,509,1705344864702956600,send_rep_5_p_5_s_00100101100010010110,"['send', 'rep', '5', 'p', '5', 's', '00100101100010010110']",send,5,5,00100101100010010110,
286,510,1705344864790415000,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
287,511,1705344864872218100,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
288,512,1705344865420648100,send_rep_5_p_5_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '5', 's', '01000001011001000110000101101101']",send,5,5,01000001011001000110000101101101,
289,513,1705344865547828700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
290,514,1705344865666213800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
291,515,1705344866185960400,send_rep_5_p_5_s_100,"['send', 'rep', '5', 'p', '5', 's', '100']",send,5,5,100,
