time,value
1705330926074106800,"rec_dec_4_bin_100_p_3"
1705330926107063200,"rec_dec_4_bin_100_p_3"
1705330926651691100,"rec_dec_7_bin_111_p_3"
1705330926680755200,"rec_dec_7_bin_111_p_3"
1705330926708835100,"rec_dec_7_bin_111_p_5"
1705330929997950000,"rec_dec_894825_bin_011011010011101101001_p_10"
1705330930076693300,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330930158171000,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330930875393100,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330930993652200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_3"
1705330931112654400,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_3"
1705330931661654600,"rec_dec_4_bin_100_p_2"
1705330931690656400,"rec_dec_4_bin_100_p_5"
1705330931718654900,"rec_dec_4_bin_100_p_5"
1705330932264137100,"rec_dec_7_bin_111_p_2"
1705330932293170700,"rec_dec_7_bin_111_p_5"
1705330932321838600,"rec_dec_7_bin_111_p_5"
1705330932935190000,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330933013221700,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330933091227700,"rec_dec_153750_bin_00100101100010010110_p_6"
1705330933759187900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705330933869681200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705330933976020800,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_6"
1705330934524883400,"rec_dec_4_bin_100_p_6"
1705330934554654500,"rec_dec_4_bin_100_p_6"
1705330934582375300,"rec_dec_4_bin_100_p_6"
1705330935790472900,"rec_dec_153750_bin_00100101100010010110_p_7"
1705330935852475500,"rec_dec_153750_bin_00100101100010010110_p_7"
1705330935913890200,"rec_dec_153750_bin_00100101100010010110_p_7"
1705330936552961500,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705330936642938400,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_7"
1705330937273871100,"rec_dec_4_bin_100_p_1"
1705330937298494600,"rec_dec_4_bin_100_p_1"
1705330937851023100,"rec_dec_7_bin_111_p_1"
1705330937875658000,"rec_dec_7_bin_111_p_1"
1705330937904728100,"rec_dec_7_bin_111_p_1"
1705330946613686900,"rec_dec_153750_bin_00100101100010010110_p_10"
1705330946686689500,"rec_dec_153750_bin_00100101100010010110_p_10"
1705330946756687500,"rec_dec_153750_bin_00100101100010010110_p_10"
1705330947424286300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705330947531245000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705330947641206600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705330948178185900,"rec_dec_4_bin_100_p_10"
1705330948203188400,"rec_dec_4_bin_100_p_10"
1705330948231183000,"rec_dec_4_bin_100_p_10"
1705330948760036600,"rec_dec_7_bin_111_p_10"
1705330948784329900,"rec_dec_7_bin_111_p_10"
1705330948809142600,"rec_dec_7_bin_111_p_10"
1705330949395271100,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330949448464300,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330949501462900,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330950120819400,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330950193919900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330950303922500,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330950803940000,"rec_dec_4_bin_100_p_11"
1705330950828595900,"rec_dec_4_bin_100_p_11"
1705330950853238400,"rec_dec_4_bin_100_p_11"
1705330951377692600,"rec_dec_7_bin_111_p_11"
1705330951405692400,"rec_dec_7_bin_111_p_11"
1705330951430692500,"rec_dec_7_bin_111_p_11"
1705330952029663600,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330952094644100,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330952156290700,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330952790687700,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330952880727000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330952966727600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330953498953400,"rec_dec_4_bin_100_p_11"
1705330953531964400,"rec_dec_4_bin_100_p_11"
1705330953560953300,"rec_dec_4_bin_100_p_11"
1705330954105985600,"rec_dec_7_bin_111_p_11"
1705330954133984400,"rec_dec_7_bin_111_p_11"
1705330954162985700,"rec_dec_7_bin_111_p_11"
1705330987241628900,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330987323921800,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330987401456200,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330988114592900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330988228748600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330988340000500,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330988945557100,"rec_dec_4_bin_100_p_1"
1705330988978965900,"rec_dec_4_bin_100_p_1"
1705330989011196600,"rec_dec_4_bin_100_p_1"
1705330989572637100,"rec_dec_7_bin_111_p_1"
1705330989605140100,"rec_dec_7_bin_111_p_1"
1705330989634306800,"rec_dec_7_bin_111_p_1"
1705330990280478700,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330990375987300,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330990470273000,"rec_dec_153750_bin_00100101100010010110_p_2"
1705330991223687000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330991363078300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330991506670900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_2"
1705330992132785100,"rec_dec_4_bin_100_p_2"
1705330992161838800,"rec_dec_4_bin_100_p_2"
1705330992186580000,"rec_dec_4_bin_100_p_2"
1705330992739128600,"rec_dec_7_bin_111_p_2"
1705330992768405700,"rec_dec_7_bin_111_p_2"
1705330992792585800,"rec_dec_7_bin_111_p_2"
1705330993423237800,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330993505392800,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330993587268700,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330994304092300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330994422593400,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330994542101200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705330995152164500,"rec_dec_4_bin_100_p_3"
1705330995179824500,"rec_dec_4_bin_100_p_3"
1705330995208667800,"rec_dec_4_bin_100_p_3"
1705330995770127800,"rec_dec_7_bin_111_p_3"
1705330995799082500,"rec_dec_7_bin_111_p_3"
1705330995827639100,"rec_dec_7_bin_111_p_5"
1705330999269289000,"rec_dec_153750_bin_00100101100010010110_p_5"
1705330999351284500,"rec_dec_153750_bin_00100101100010010110_p_3"
1705330999433215100,"rec_dec_153750_bin_00100101100010010110_p_3"
1705331000150152300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705331000268264600,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_3"
1705331000387398900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_5"
1705331000993795700,"rec_dec_4_bin_100_p_2"
1705331001026013300,"rec_dec_4_bin_100_p_5"
1705331001053879400,"rec_dec_4_bin_100_p_5"
1705331001612457500,"rec_dec_7_bin_111_p_2"
1705331001640330000,"rec_dec_7_bin_111_p_5"
1705331001672629200,"rec_dec_7_bin_111_p_5"
1705331002300079200,"rec_dec_153750_bin_00100101100010010110_p_6"
1705331002377460100,"rec_dec_153750_bin_00100101100010010110_p_6"
