,index,time,value,value_list,status,rep,protocol,number,decimal
1301,1973,1705331334274609500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
1302,1974,1705331334732836900,send_rep_4_p_11_s_100,"['send', 'rep', '4', 'p', '11', 's', '100']",send,4,11,100,
1303,1975,1705331334769838900,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,4,11,100,4
1304,1976,1705331335281205400,send_rep_4_p_11_s_111,"['send', 'rep', '4', 'p', '11', 's', '111']",send,4,11,111,
1305,1977,1705331335310690200,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,4,11,111,7
1306,1978,1705331335335692500,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,4,11,111,7
1307,1979,1705331335851835300,send_rep_4_p_12_s_00100101100010010110,"['send', 'rep', '4', 'p', '12', 's', '00100101100010010110']",send,4,12,00100101100010010110,
1308,1980,1705331335921397400,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
1309,1981,1705331335986389300,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,4,11,00100101100010010110,153750
1310,1982,1705331336489625800,send_rep_4_p_12_s_01000001011001000110000101101101,"['send', 'rep', '4', 'p', '12', 's', '01000001011001000110000101101101']",send,4,12,01000001011001000110000101101101,
1311,1983,1705331336589334100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
1312,1984,1705331336675441400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,4,11,01000001011001000110000101101101,1097097581
1313,1985,1705331337136996000,send_rep_4_p_12_s_100,"['send', 'rep', '4', 'p', '12', 's', '100']",send,4,12,100,
1314,1986,1705331337166969800,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,4,11,100,4
1315,1987,1705331337196005700,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,4,11,100,4
1316,1988,1705331337694406800,send_rep_4_p_12_s_111,"['send', 'rep', '4', 'p', '12', 's', '111']",send,4,12,111,
1317,1989,1705331337743408100,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,4,11,111,7
1318,2046,1705331368836990700,send_rep_5_p_1_s_00100101100010010110,"['send', 'rep', '5', 'p', '1', 's', '00100101100010010110']",send,5,1,00100101100010010110,
1319,2047,1705331368926465000,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,5,1,00100101100010010110,153750
1320,2048,1705331369003882200,rec_dec_153750_bin_00100101100010010110_p_1,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '1']",rec,5,1,00100101100010010110,153750
1321,2049,1705331369550270500,send_rep_5_p_1_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '1', 's', '01000001011001000110000101101101']",send,5,1,01000001011001000110000101101101,
1322,2050,1705331369674945000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,5,1,01000001011001000110000101101101,1097097581
1323,2051,1705331369790084200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_1,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '1']",rec,5,1,01000001011001000110000101101101,1097097581
1324,2052,1705331370307897300,send_rep_5_p_1_s_100,"['send', 'rep', '5', 'p', '1', 's', '100']",send,5,1,100,
1325,2053,1705331370338841700,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,5,1,100,4
1326,2054,1705331370371829700,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,5,1,100,4
1327,2055,1705331370885157100,send_rep_5_p_1_s_111,"['send', 'rep', '5', 'p', '1', 's', '111']",send,5,1,111,
1328,2056,1705331370916144700,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
1329,2057,1705331370949041600,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
1330,2058,1705331371479189400,send_rep_5_p_2_s_00100101100010010110,"['send', 'rep', '5', 'p', '2', 's', '00100101100010010110']",send,5,2,00100101100010010110,
1331,2059,1705331371580234900,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,5,2,00100101100010010110,153750
1332,2060,1705331371674487400,rec_dec_153750_bin_00100101100010010110_p_2,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '2']",rec,5,2,00100101100010010110,153750
1333,2061,1705331372229189100,send_rep_5_p_2_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '2', 's', '01000001011001000110000101101101']",send,5,2,01000001011001000110000101101101,
1334,2062,1705331372383189600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,5,2,01000001011001000110000101101101,1097097581
1335,2063,1705331372522234000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '2']",rec,5,2,01000001011001000110000101101101,1097097581
1336,2064,1705331373052192000,send_rep_5_p_2_s_100,"['send', 'rep', '5', 'p', '2', 's', '100']",send,5,2,100,
1337,2065,1705331373079224300,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,5,2,100,4
1338,2066,1705331373108233400,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,5,2,100,4
1339,2067,1705331373617317100,send_rep_5_p_2_s_111,"['send', 'rep', '5', 'p', '2', 's', '111']",send,5,2,111,
1340,2068,1705331373644317000,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,5,2,111,7
1341,2069,1705331373673317100,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,5,2,111,7
1342,2070,1705331374203539200,send_rep_5_p_3_s_00100101100010010110,"['send', 'rep', '5', 'p', '3', 's', '00100101100010010110']",send,5,3,00100101100010010110,
1343,2071,1705331374292158400,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
1344,2072,1705331374374094600,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
1345,2073,1705331374920260500,send_rep_5_p_3_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '3', 's', '01000001011001000110000101101101']",send,5,3,01000001011001000110000101101101,
1346,2074,1705331375049663500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
1347,2075,1705331375169389600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
1348,2076,1705331375685792500,send_rep_5_p_3_s_100,"['send', 'rep', '5', 'p', '3', 's', '100']",send,5,3,100,
1349,2077,1705331375717481800,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,5,3,100,4
1350,2078,1705331375746390100,rec_dec_4_bin_100_p_3,"['rec', 'dec', '4', 'bin', '100', 'p', '3']",rec,5,3,100,4
1351,2079,1705331376260006500,send_rep_5_p_3_s_111,"['send', 'rep', '5', 'p', '3', 's', '111']",send,5,3,111,
1352,2080,1705331376291498200,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,5,3,111,7
1353,2081,1705331376319468800,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,5,3,111,7
1354,2082,1705331376853089800,send_rep_5_p_4_s_00100101100010010110,"['send', 'rep', '5', 'p', '4', 's', '00100101100010010110']",send,5,4,00100101100010010110,
1355,2083,1705331377533774600,send_rep_5_p_4_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '4', 's', '01000001011001000110000101101101']",send,5,4,01000001011001000110000101101101,
1356,2084,1705331378266876000,send_rep_5_p_4_s_100,"['send', 'rep', '5', 'p', '4', 's', '100']",send,5,4,100,
1357,2085,1705331378803183000,send_rep_5_p_4_s_111,"['send', 'rep', '5', 'p', '4', 's', '111']",send,5,4,111,
1358,2086,1705331379360527400,send_rep_5_p_5_s_00100101100010010110,"['send', 'rep', '5', 'p', '5', 's', '00100101100010010110']",send,5,5,00100101100010010110,
1359,2087,1705331379449666000,rec_dec_153750_bin_00100101100010010110_p_5,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '5']",rec,5,5,00100101100010010110,153750
1360,2088,1705331379526645000,rec_dec_153750_bin_00100101100010010110_p_3,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '3']",rec,5,3,00100101100010010110,153750
1361,2089,1705331380076625100,send_rep_5_p_5_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '5', 's', '01000001011001000110000101101101']",send,5,5,01000001011001000110000101101101,
1362,2090,1705331380206624600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,5,5,01000001011001000110000101101101,1097097581
1363,2091,1705331380321625100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_3,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '3']",rec,5,3,01000001011001000110000101101101,1097097581
1364,2092,1705331380843128300,send_rep_5_p_5_s_100,"['send', 'rep', '5', 'p', '5', 's', '100']",send,5,5,100,
1365,2093,1705331380871218500,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,5,2,100,4
1366,2094,1705331380903162800,rec_dec_4_bin_100_p_5,"['rec', 'dec', '4', 'bin', '100', 'p', '5']",rec,5,5,100,4
1367,2095,1705331381416887100,send_rep_5_p_5_s_111,"['send', 'rep', '5', 'p', '5', 's', '111']",send,5,5,111,
1368,2096,1705331381443888300,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,5,2,111,7
1369,2097,1705331381476775600,rec_dec_7_bin_111_p_5,"['rec', 'dec', '7', 'bin', '111', 'p', '5']",rec,5,5,111,7
1370,2098,1705331382006783700,send_rep_5_p_6_s_00100101100010010110,"['send', 'rep', '5', 'p', '6', 's', '00100101100010010110']",send,5,6,00100101100010010110,
1371,2099,1705331382091786500,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,5,6,00100101100010010110,153750
1372,2100,1705331382168790700,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,5,6,00100101100010010110,153750
1373,2101,1705331382711061800,send_rep_5_p_6_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '6', 's', '01000001011001000110000101101101']",send,5,6,01000001011001000110000101101101,
1374,2102,1705331382833090600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,5,6,01000001011001000110000101101101,1097097581
1375,2103,1705331382943185000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,5,6,01000001011001000110000101101101,1097097581
1376,2104,1705331383456241400,send_rep_5_p_6_s_100,"['send', 'rep', '5', 'p', '6', 's', '100']",send,5,6,100,
1377,2105,1705331383488230800,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,5,6,100,4
1378,2106,1705331383521974600,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,5,6,100,4
1379,2107,1705331384033976000,send_rep_5_p_6_s_111,"['send', 'rep', '5', 'p', '6', 's', '111']",send,5,6,111,
1380,2108,1705331384628791900,send_rep_5_p_7_s_00100101100010010110,"['send', 'rep', '5', 'p', '7', 's', '00100101100010010110']",send,5,7,00100101100010010110,
1381,2109,1705331384697115900,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,5,7,00100101100010010110,153750
1382,2110,1705331384758314000,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,5,7,00100101100010010110,153750
1383,2111,1705331385295623700,send_rep_5_p_7_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '7', 's', '01000001011001000110000101101101']",send,5,7,01000001011001000110000101101101,
1384,2112,1705331385397631400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,5,7,01000001011001000110000101101101,1097097581
1385,2113,1705331385483338400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,5,7,01000001011001000110000101101101,1097097581
1386,2114,1705331385988158100,send_rep_5_p_7_s_100,"['send', 'rep', '5', 'p', '7', 's', '100']",send,5,7,100,
1387,2115,1705331386015330700,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,5,1,100,4
1388,2116,1705331386040180200,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,5,1,100,4
1389,2117,1705331386553463700,send_rep_5_p_7_s_111,"['send', 'rep', '5', 'p', '7', 's', '111']",send,5,7,111,
1390,2118,1705331386581463800,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
1391,2119,1705331386605463600,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,5,1,111,7
1392,2120,1705331387135222300,send_rep_5_p_8_s_00100101100010010110,"['send', 'rep', '5', 'p', '8', 's', '00100101100010010110']",send,5,8,00100101100010010110,
1393,2121,1705331388134830500,send_rep_5_p_8_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '8', 's', '01000001011001000110000101101101']",send,5,8,01000001011001000110000101101101,
1394,2122,1705331389346811700,send_rep_5_p_8_s_100,"['send', 'rep', '5', 'p', '8', 's', '100']",send,5,8,100,
1395,2123,1705331389965015900,send_rep_5_p_8_s_111,"['send', 'rep', '5', 'p', '8', 's', '111']",send,5,8,111,
1396,2124,1705331390591424000,send_rep_5_p_9_s_00100101100010010110,"['send', 'rep', '5', 'p', '9', 's', '00100101100010010110']",send,5,9,00100101100010010110,
1397,2125,1705331391590930400,send_rep_5_p_9_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '9', 's', '01000001011001000110000101101101']",send,5,9,01000001011001000110000101101101,
1398,2126,1705331392811936300,send_rep_5_p_9_s_100,"['send', 'rep', '5', 'p', '9', 's', '100']",send,5,9,100,
1399,2127,1705331393434926400,send_rep_5_p_9_s_111,"['send', 'rep', '5', 'p', '9', 's', '111']",send,5,9,111,
1400,2128,1705331394064926600,send_rep_5_p_10_s_00100101100010010110,"['send', 'rep', '5', 'p', '10', 's', '00100101100010010110']",send,5,10,00100101100010010110,
1401,2129,1705331394146926300,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,5,10,00100101100010010110,153750
1402,2130,1705331394220964900,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,5,10,00100101100010010110,153750
1403,2131,1705331394762011300,send_rep_5_p_10_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '10', 's', '01000001011001000110000101101101']",send,5,10,01000001011001000110000101101101,
1404,2132,1705331394884966400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,5,10,01000001011001000110000101101101,1097097581
1405,2133,1705331394994966700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,5,10,01000001011001000110000101101101,1097097581
1406,2134,1705331395507314500,send_rep_5_p_10_s_100,"['send', 'rep', '5', 'p', '10', 's', '100']",send,5,10,100,
1407,2135,1705331395532273800,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,5,10,100,4
1408,2136,1705331395557096200,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,5,10,100,4
1409,2137,1705331396065064500,send_rep_5_p_10_s_111,"['send', 'rep', '5', 'p', '10', 's', '111']",send,5,10,111,
1410,2138,1705331396088541700,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,5,10,111,7
1411,2139,1705331396113542000,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,5,10,111,7
1412,2140,1705331396642196500,send_rep_5_p_11_s_00100101100010010110,"['send', 'rep', '5', 'p', '11', 's', '00100101100010010110']",send,5,11,00100101100010010110,
1413,2141,1705331396703499800,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,5,11,00100101100010010110,153750
1414,2142,1705331396756259500,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,5,11,00100101100010010110,153750
1415,2143,1705331397288980500,send_rep_5_p_11_s_01000001011001000110000101101101,"['send', 'rep', '5', 'p', '11', 's', '01000001011001000110000101101101']",send,5,11,01000001011001000110000101101101,
1416,2144,1705331397370982200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,5,11,01000001011001000110000101101101,1097097581
1417,2145,1705331397444654100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,5,11,01000001011001000110000101101101,1097097581
1418,2146,1705331397944645600,send_rep_5_p_11_s_100,"['send', 'rep', '5', 'p', '11', 's', '100']",send,5,11,100,
1419,2147,1705331397981634200,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,5,11,100,4
1420,2148,1705331398005633500,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,5,11,100,4
1421,2149,1705331398505664500,send_rep_5_p_11_s_111,"['send', 'rep', '5', 'p', '11', 's', '111']",send,5,11,111,
1422,2150,1705331398558905300,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,5,11,111,7
1423,2151,1705331399087150600,send_rep_5_p_12_s_00100101100010010110,"['send', 'rep', '5', 'p', '12', 's', '00100101100010010110']",send,5,12,00100101100010010110,
