time,value
1705346903695315000,rec_dec_153750_bin_00100101100010010110_p_5
1705346903777179000,rec_dec_153750_bin_00100101100010010110_p_5
1705346904457078900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346904572183100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346904690137200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346904809332400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346905358773500,rec_dec_4_bin_100_p_2
1705346905386915300,rec_dec_4_bin_100_p_5
1705346905415674500,rec_dec_4_bin_100_p_5
1705346905448551200,rec_dec_4_bin_100_p_5
1705346905989586900,rec_dec_7_bin_111_p_5
1705346906021579800,rec_dec_7_bin_111_p_5
1705346906050295200,rec_dec_7_bin_111_p_5
1705346906079782100,rec_dec_7_bin_111_p_5
1705346906694148600,rec_dec_153750_bin_00100101100010010110_p_6
1705346906771253200,rec_dec_153750_bin_00100101100010010110_p_6
1705346906849220100,rec_dec_153750_bin_00100101100010010110_p_6
1705346906923210600,rec_dec_153750_bin_00100101100010010110_p_6
1705346907591316000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346907701837300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346907811712200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346907922609400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346908483787000,rec_dec_4_bin_100_p_6
1705346908513199300,rec_dec_4_bin_100_p_6
1705346908541020300,rec_dec_4_bin_100_p_6
1705346908573868500,rec_dec_4_bin_100_p_6
1705346909795063300,rec_dec_153750_bin_00100101100010010110_p_7
1705346909856381000,rec_dec_153750_bin_00100101100010010110_p_7
1705346909916819500,rec_dec_153750_bin_00100101100010010110_p_7
1705346909983449600,rec_dec_153750_bin_00100101100010010110_p_7
1705346910617412500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346910708228100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346910794482100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346910884782700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346912043929000,rec_dec_7_bin_111_p_1
1705346912068561500,rec_dec_7_bin_111_p_1
1705346912096780400,rec_dec_7_bin_111_p_1
1705346921985669500,rec_dec_153750_bin_00100101100010010110_p_10
1705346922058945800,rec_dec_153750_bin_00100101100010010110_p_10
